created_at,id,full_text,user_name,user_screen_name,user_location,user_description,lang,clean_text,usernames,hashtags,links,sentiment
Tue Jul 14 14:14:15 +0000 2020,1283042126947852290,"Today, @MDHealthDept reports 74,260 confirmed cases of #COVID19 in Maryland. 

The statewide positivity rate is now 4.64%.

Maryland has 3,202 deaths, 591,809 negative tests and 5,238 patients have been released from isolation.

https://t.co/9LEHaSDimJ https://t.co/N7eeIYhFg7",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Today reports 74 260 confirmed cases of COVID19 in Maryland The statewide positivity rate is now 4 64 Maryland has 3 202 deaths 591 809 negative tests and 5 238 patients have been released from isolation,MDHealthDept,COVID19,"https://t.co/9LEHaSDimJ,https://t.co/N7eeIYhFg7",0.05000000000000002
Mon Jul 13 20:31:05 +0000 2020,1282774571389779970,"With more than 220 testing sites open across the state, all Marylanders are encouraged to get tested for #COVID19. 

For a list of testing sites, up-to-date hours, and other information, visit: https://t.co/bIp61soFYA https://t.co/g42TzjFaRv",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,With more than 220 testing sites open across the state all Marylanders are encouraged to get tested for COVID19 For a list of testing sites up to date hours and other information visit,,COVID19,"https://t.co/bIp61soFYA,https://t.co/g42TzjFaRv",0.125
Mon Jul 13 19:30:00 +0000 2020,1282759199726936071,"As more businesses and restaurants begin to reopen, remember that @GovLarryHogan’s executive order requiring face coverings at any retail establishment in Maryland is still in effect. #MasksOnMaryland

For more information, visit: https://t.co/fh2Z9TjtCq https://t.co/odhvpVJCN1",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,As more businesses and restaurants begin to reopen remember that s executive order requiring face coverings at any retail establishment in Maryland is still in effect MasksOnMaryland For more information visit,GovLarryHogan,MasksOnMaryland,"https://t.co/fh2Z9TjtCq,https://t.co/odhvpVJCN1",0.5
Mon Jul 13 14:03:36 +0000 2020,1282677060998254593,"Today, @MDHealthDept reports 73,527 confirmed cases of #COVID19 in Maryland. 

The statewide positivity rate is now 4.63%.

Maryland has 3,194 deaths, 578,430 negative tests and 5,230 patients have been released from isolation.

https://t.co/9LEHaSDimJ https://t.co/hs7pM7CBJx",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Today reports 73 527 confirmed cases of COVID19 in Maryland The statewide positivity rate is now 4 63 Maryland has 3 194 deaths 578 430 negative tests and 5 230 patients have been released from isolation,MDHealthDept,COVID19,"https://t.co/9LEHaSDimJ,https://t.co/hs7pM7CBJx",0.05000000000000002
Mon Jul 13 14:01:26 +0000 2020,1282676511628197889,"RT @MDSP: #Covid_19 can be spread by people who feel healthy, and is transmitted by droplets emitted when people cough, speak or sneeze. Yo…",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, Covid 19 can be spread by people who feel healthy and is transmitted by droplets emitted when people cough speak or sneeze Yo,MDSP,Covid_19,,0.5
Mon Jul 13 14:01:22 +0000 2020,1282676497556398080,"RT @PGCHealth: The @MDHealthDept COVID-19 site at Six Flags in Prince George's County has NEW HOURS: Open Wednesday, July 15 and Friday, Ju…",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, The COVID 19 site at Six Flags in Prince George s County has NEW HOURS Open Wednesday July 15 and Friday Ju,"PGCHealth,MDHealthDept",,,0.06818181818181818
Sun Jul 12 19:45:22 +0000 2020,1282400679768870915,RT @HoCoHealth: .@MDHealthDept  is hosting one final day of Free COVID-19 testing Mon 7/13 from 9am-2pm at Bethel Korean Presbyterian Churc…,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, is hosting one final day of Free COVID 19 testing Mon 7 13 from 9am 2pm at Bethel Korean Presbyterian Churc,"HoCoHealth,MDHealthDept",,,0.2
Sun Jul 12 14:08:30 +0000 2020,1282315905536598017,"Today, @MDHealthDept reports 73,109 confirmed cases of #COVID19 in Maryland. 

The statewide positivity rate is now 4.45%.

Maryland has 3,188 deaths, 570,282 negative tests and 5,230 patients have been released from isolation.

https://t.co/9LEHaSDimJ https://t.co/Lqtu39V9JX",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Today reports 73 109 confirmed cases of COVID19 in Maryland The statewide positivity rate is now 4 45 Maryland has 3 188 deaths 570 282 negative tests and 5 230 patients have been released from isolation,MDHealthDept,COVID19,"https://t.co/9LEHaSDimJ,https://t.co/Lqtu39V9JX",0.05000000000000002
Sat Jul 11 15:50:04 +0000 2020,1281979074592874497,"Free #COVID19 testing is available 7/11-7/12 from 9am-3pm and 7/13 from 9am-2pm at Bethel Korean Presbyterian Church located at 3165 St. Johns Ln., Ellicott City, MD 21042.

Appointments are requested. Pre-register at: https://t.co/Bgci1nPPv2 https://t.co/OTT8F8QZWl",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Free COVID19 testing is available 7 11 7 12 from 9am 3pm and 7 13 from 9am 2pm at Bethel Korean Presbyterian Church located at 3165 St Johns Ln Ellicott City MD 21042 Appointments are requested Pre register at,,COVID19,"https://t.co/Bgci1nPPv2,https://t.co/OTT8F8QZWl",0.4
Sat Jul 11 14:21:07 +0000 2020,1281956692872384519,"Today, @MDHealthDept reports 72,467 confirmed cases of #COVID19 in Maryland. 

The statewide positivity rate is now 4.55%.

Maryland has 3,179 deaths, 556,810 negative tests and 5,190 patients have been released from isolation.

https://t.co/9LEHaSDimJ https://t.co/eNmOeVepVE",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Today reports 72 467 confirmed cases of COVID19 in Maryland The statewide positivity rate is now 4 55 Maryland has 3 179 deaths 556 810 negative tests and 5 190 patients have been released from isolation,MDHealthDept,COVID19,"https://t.co/9LEHaSDimJ,https://t.co/eNmOeVepVE",0.05000000000000002
Fri Jul 10 17:22:34 +0000 2020,1281639968713125888,"RT @GovLarryHogan: The positivity rate among Marylanders under 35 is now 84% higher than the rate for Marylanders 35 and older, making it m…",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, The positivity rate among Marylanders under 35 is now 84 higher than the rate for Marylanders 35 and older making it m,GovLarryHogan,,,0.20833333333333331
Fri Jul 10 17:16:22 +0000 2020,1281638407710445568,"Because travel increases your chances of getting and spreading #COVID19, staying home is the best way to prevent getting sick.

If you must travel, take precautions to protect yourself and others during your trip.

For more tips from @CDCgov, visit: https://t.co/cd4MXfRrOI https://t.co/OVxakETa2L",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Because travel increases your chances of getting and spreading COVID19 staying home is the best way to prevent getting sick If you must travel take precautions to protect yourself and others during your trip For more tips from visit,CDCgov,COVID19,"https://t.co/cd4MXfRrOI,https://t.co/OVxakETa2L",0.2619047619047619
Fri Jul 10 14:25:25 +0000 2020,1281595384905834496,"Today, @MDHealthDept reports 71,910 confirmed cases of #COVID19 in Maryland. 

The statewide positivity rate is now 4.34%.

Maryland has 3,172 deaths, 549,153 negative tests and 5,157 patients have been released from isolation.

https://t.co/9LEHaSDimJ https://t.co/6lQVKK4h5r",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,Today reports 71 910 confirmed cases of COVID19 in Maryland The statewide positivity rate is now 4 34 Maryland has 3 172 deaths 549 153 negative tests and 5 157 patients have been released from isolation,MDHealthDept,COVID19,"https://t.co/9LEHaSDimJ,https://t.co/6lQVKK4h5r",0.05000000000000002
Fri Jul 10 13:43:43 +0000 2020,1281584893126946818,RT @NWS_BaltWash: Tropical Storm Fay will move northward along the coast today. The heaviest rain is expected to remain near and east of th…,Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en, BaltWash Tropical Storm Fay will move northward along the coast today The heaviest rain is expected to remain near and east of th,NWS_BaltWash,,,0.0
Thu Jul 09 21:11:18 +0000 2020,1281335142049513473,"FREE #COVID19 testing will be available Friday, 7/10 from 8am-2pm at the Baltimore Convention Center. 

No doctor's order required. Walk-ups welcome.

For more information, visit: https://t.co/bIp61soFYA https://t.co/jztyIldhSI",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,FREE COVID19 testing will be available Friday 7 10 from 8am 2pm at the Baltimore Convention Center No doctor s order required Walk ups welcome For more information visit,,COVID19,"https://t.co/bIp61soFYA,https://t.co/jztyIldhSI",0.4
Thu Jul 09 19:08:27 +0000 2020,1281304227327946752,"The #COVID19 positivity rate among Marylanders under age 35 is now 60.9% higher than the positivity rate for those 35 and older.

Protect yourself and others by social distancing, wearing a mask, and washing hands frequently. #MasksOnMaryland https://t.co/bqfIzDb6A0",Maryland Department of Health,MDHealthDept,"Baltimore, MD","The Maryland Department of Health promotes the health and safety of all Marylanders through disease prevention, access to care and customer service.",en,The COVID19 positivity rate among Marylanders under age 35 is now 60 9 higher than the positivity rate for those 35 and older Protect yourself and others by social distancing wearing a mask and washing hands frequently MasksOnMaryland,,"COVID19,MasksOnMaryland",https://t.co/bqfIzDb6A0,0.13749999999999998
